6313	Sibling Rivalry	1990	2.8	481
6314	Undercover Blues	1993	3	1603
6315	Wildcats	1986	3.1	1616
6316	The Wiz	1978	0	0
6317	Cartouche	1962	0	0
6318	The Marrying Man	1991	2.7	603
6319	Mon père, ce héros.	1991	0	0
6320	Scenes from a Mall	1991	2.6	1017
6321	How Stella Got Her Groove Back	1998	3.1	4439
6322	Confidence	2003	3.4	3860
6323	Identity	2003	3.4	21479
6324	It Runs in the Family	2003	2.7	901
6325	The Real Cancun	2003	2.2	744
6326	City of Ghosts	2002	3.1	795
6327	A Decade Under the Influence	2003	3.8	1167
6328	Dom durakov	2002	3.8	736
6329	Manic	2001	\N	\N
6330	People I Know	2002	2.9	1615
6331	Spellbound	1945	3.8	4332
6332	The Lizzie McGuire Movie	2003	2.7	32236
6333	X2	2003	3.7	110058
6334	Blue Car	2002	3.3	652
6335	The Dancer Upstairs	2002	3.6	1196
6336	Gomgashtei dar Aragh	2002	3.9	152
6337	Owning Mahowny	2003	3.5	1339
6338	Daddy Day Care	2003	3.2	35165
6339	L'homme du train	2002	3.7	1127
6340	Only the Strong Survive	2002	3.3	234
6341	The Shape of Things	2003	3.4	2043
6342	Road Trip	2000	3.3	57286
6343	Washington Heights	2002	3.3	157
6344	101 Reykjavík	2000	3.6	2003
6345	A Chorus Line	1985	3.4	2567
6346	Absolute Beginners	1986	0	0
6347	Beat Street	1984	0	0
6348	Breakin' 2: Electric Boogaloo	1984	3.4	1507
6349	Breakin'	1984	0	0
6350	Tenkû no shiro Rapyuta	1986	4.1	25837
6351	Hysterical Blindness	2002	0	0
6352	Lambada	1990	0	0
6353	Roadie	1980	3.2	251
6354	The Carpetbaggers	1964	0	0
6355	Les Girls	1957	0	0
6356	Gunfight at the O.K. Corral	1957	0	0
6357	High Society	1956	3.8	2979
6358	Kiss Me Kate	1953	3.6	1732
6365	The Matrix Reloaded	2003	3.4	124014
6366	Dracula: Pages from a Virgin's Diary	2002	3.5	898
6367	Down with Love	2003	3.3	44
6368	Cinemania	2002	3.3	411
6369	Friends and Family	2001	3.5	319
6370	L'auberge espagnole	2002	3.9	9251
6371	Pokémon Heroes	2003	3.4	3562
6373	Evan Almighty	2007	3.2	369422
6374	The In-Laws	2003	2.9	2546
6375	Gigantic (A Tale of Two Johns)	2002	4	397
6376	Respiro	2002	3.9	757
6377	Finding Nemo	2003	3.8	252174
6378	The Italian Job	2003	3.6	103062
6379	Wrong Turn	2003	3.1	24686
6380	Capturing the Friedmans	2003	3.9	2794
6382	He ni zai yi qi	2002	4.1	1005
6383	2 Fast 2 Furious	2003	3.1	176485
6384	Love the Hard Way	2001	3.6	697
6385	Whale Rider	2002	3.8	9564
6386	Nevada Smith	1966	0	0
6387	Zong heng si hai	1991	0	0
6388	Regeneration	1997	0	0
6390	Silk Stockings	1957	0	0
6391	Snowball Express	1972	0	0
6392	A Man Called Horse	1970	0	0
6394	Big Jake	1971	0	0
6395	Movie Crazy	1932	0	0
6396	Dementia 13	1963	3	1086
6397	Drôle de drame ou L'étrange aventure du Docteur Molyneux	1937	3.8	73
6398	Le Mans	1971	0	0
6400	Un coupable idéal	2001	0	0
6401	Rio Lobo	1970	3.7	1553
6402	Siam Sunset	1999	3.6	119
6403	The Swimmer	1968	3.8	683
6404	Lo sceicco bianco	1952	3.6	726
6405	Treasure Island	1990	0	0
6406	Due occhi diabolici	1990	0	0
6407	Walk Don't Run	1966	0	0
6408	Animals Are Beautiful People	1974	0	0
6409	Bend of the River	1952	0	0
6410	Car Wash	1976	3.2	1578
6411	Come September	1961	0	0
6412	Destry Rides Again	1939	0	0
6413	The Electric Horseman	1979	3.1	713
6414	Gay Purr-ee	1962	0	0
6415	Intervista	1987	3.6	467
6416	King Rat	1965	0	0
6417	Live Wire	1992	0	0
6419	Mr. & Mrs. Bridge	1990	3.1	465
6421	The Rare Breed	1966	0	0
6422	Shenandoah	1965	0	0
6423	Straight Talk	1992	2.9	1027
6424	Oscar	1991	2.8	3494
6425	The Sixth Man	1997	3	1793
6426	The Far Country	1954	0	0
6427	The Railway Children	2000	0	0
6428	Two Mules for Sister Sara	1970	3.5	3250
6429	Winchester '73	1950	3.8	1273
6430	Ziggy Stardust and the Spiders from Mars	1973	3.6	27
6431	Battle Cry	1955	0	0
6432	The Courtship of Eddie's Father	1963	0	0
6433	Chelovek s kino-apparatom	1929	4.1	2142
6434	Objective, Burma!	1945	0	0
6435	Operation Pacific	1951	0	0
6436	This Boy's Life	1993	3.5	5072
6437	13 Rue Madeleine	1947	0	0
6438	633 Squadron	1964	0	0
6439	Star Wars: Episode II - Attack of the Clones	2002	3.3	108730
6440	Barton Fink	1991	3.9	12267
6441	Battle of Britain	1969	3.8	2265
6442	Belle epoque	1992	3.6	1565
6443	The Big Trail	1930	0	0
6445	Cloak & Dagger	1984	0	0
6446	The Comancheros	1961	0	0
6447	Duel at Diablo	1966	0	0
6448	Flight of the Phoenix	2004	3	7566
6449	From the Terrace	1960	3.6	330
6450	Heaven Knows, Mr. Allison	1957	0	0
6451	The Hot Rock	1972	3.4	651
6452	The Long, Hot Summer	1958	3.8	1470
6453	Man of Aran	1934	3.6	320
6454	Music Box	1989	0	0
6455	North to Alaska	1960	0	0
6456	Que la bête meure	1969	3.7	342
6457	Sink the Bismarck!	1960	0	0
6458	The Blue Max	1966	0	0
6459	The Desert Fox: The Story of Rommel	1951	0	0
6460	Le procès	1962	4	1771
6461	Unforgiven	1992	4	27203
6462	The Undefeated	1969	3.6	1146
6463	Divine Trash	1998	3.7	350
6464	Good Burger	1997	2.7	7419
6465	Jubilee	1978	0	0
6466	Mississippi Masala	1991	3.4	1551
6467	Quai des Orfèvres	1947	3.9	498
6468	A Stranger Among Us	1992	2.7	1243
6469	Cahill U.S. Marshal	1973	0	0
6470	Chisum	1970	0	0
6471	Defence of the Realm	1985	3.2	256
6472	Eat a Bowl of Tea	1989	0	0
6473	Half Moon Street	1986	2.8	382
6474	La tregua	1997	3.6	202
6475	Opportunity Knocks	1990	2.9	523
6476	Shattered Glass	2003	3.5	4409
6477	The Song of Bernadette	1943	0	0
6478	The Life and Times of Judge Roy Bean	1972	3.4	951
6479	The Spirit of '76	1990	\N	\N
6480	Thoroughly Modern Millie	1967	0	0
6481	Where the Heart Is	2000	3.5	12595
6482	Dumb and Dumberer: When Harry Met Lloyd	2003	2.4	17380
6483	From Justin to Kelly	2003	2	6715
6484	Hollywood Homicide	2003	2.6	6121
6485	Rugrats Go Wild	2003	2.9	2842
6486	The Hard Word	2002	3	615
6487	The Heart of Me	2002	3.5	659
6488	Décalage horaire	2002	3.1	1234
6489	Mi Casa, Su Casa	2003	2.7	164
6490	Manito	2002	3.5	124
6491	Best of the Best 3: No Turning Back	1995	0	0
6492	Oligarkh	2002	3.8	77
6493	Alex & Emma	2003	2.8	7767
6494	On_Line	2002	2.3	8
6495	Experiment in Terror	1962	0	0
6496	Éxtasis	1996	0	0
6497	Paris brûle-t-il?	1966	0	0
6498	Murphy's War	1971	3.4	129
6499	Orphans of the Storm	1921	0	0
6500	The Satanic Rites of Dracula	1973	0	0
6502	28 Days Later...	2002	3.6	107149
6503	Charlie's Angels: Full Throttle	2003	3	33126
6504	Benzina	2001	\N	\N
6505	Ed and His Dead Mother	1993	0	0
6506	Chuen jik sat sau	2001	3.7	2062
6507	Just a Little Harmless Sex	1998	0	0
6508	The Bank Job	2008	3.5	60915
6509	Angst essen Seele auf	1974	4.1	1799
6510	Bodies, Rest & Motion	1993	3	516
6511	The Blood of Jesus	1941	0	0
6512	The Long Ships	1964	0	0
6513	Made for Each Other	1939	0	0
6514	Ring of Terror	1962	\N	\N
6515	You Only Live Once	1937	0	0
6516	Anastasia	1997	3.2	33076
6517	Babe	1995	3	22954
6518	Flight of the Intruder	1991	3	858
6519	Fun with Dick and Jane	2005	3.2	80127
6520	Arthur! And the Square Knights of the Round Table	1966	\N	\N
6521	The Main Event	1979	3	481
6522	Man's Favorite Sport?	1964	3.5	622
6523	Mr. Baseball	1992	2.7	1578
6524	Pote tin Kyriaki	1960	0	0
6525	Mixed Nuts	1994	2.9	2410
6526	Hachi-gatsu no kyôshikyoku	1991	3.6	1375
6527	Scaramouche	1952	0	0
6528	Start the Revolution Without Me	1970	0	0
6529	Strange Bedfellows	2004	0	0
6530	Le locataire	1976	4	3556
6531	The Hour of the Pig	1993	3.3	530
6532	Up the Sandbox	1972	2.9	358
6533	What's Up, Doc?	1972	3.9	2794
6534	The Incredible Hulk	2008	3.6	124298
6535	Legally Blonde 2: Red, White & Blonde	2003	2.9	41399
6536	Sinbad: Legend of the Seven Seas	2003	3.1	9338
6537	Terminator 3: Rise of the Machines	2003	3.2	42333
6538	Swimming Pool	2003	3.3	5988
6539	Pirates of the Caribbean: The Curse of the Black Pearl	2003	3.9	297546
6540	Madame Satã	2002	3.7	461
6541	The League of Extraordinary Gentlemen	2003	3	42753
6542	Kukushka	2002	4	791
6543	The Holy Land	2001	3.6	173
6544	Une femme de ménage	2002	3	76
6545	I Capture the Castle	2003	3.7	1744
6546	Km. 0	2000	3.6	424
6547	Northfork	2003	3.5	992
6548	Bad Boys II	2003	3.6	76903
6549	How to Deal	2003	3.1	6783
6550	Johnny English	2003	2.9	21762
6551	The Anarchist Cookbook	2002	3.3	718
6552	Dirty Pretty Things	2002	3.6	6668
6553	L'imbalsamatore	2002	3.5	350
6554	Garage Days	2002	3.3	1027
6555	Cavale	2002	3.1	37
6556	Umi wa miteita	2002	3.6	398
6557	Wild Hogs	2007	3.4	86633
6558	Curly Sue	1991	2.8	3986
6559	Little Giants	1994	3.1	9092
6560	Loose Cannons	1990	2.6	545
6561	The Mouse That Roared	1959	0	0
6562	Spencer's Mountain	1963	0	0
6563	Masked and Anonymous	2003	3	954
6564	Lara Croft Tomb Raider: The Cradle of Life	2003	3.1	34884
6565	Seabiscuit	2003	0	0
6566	Spy Kids 3-D: Game Over	2003	0	0
6567	Buffalo Soldiers	2001	3.4	3099
6568	Camp	2003	3.5	3093
6569	Hotel	2001	2.6	446
6570	La hija del caníbal	2003	3.4	312
6571	Los lunes al sol	2002	3.9	1360
6572	Scorched	2003	3	906
6573	Avanti!	1972	3.6	906
6574	Eve of Destruction	1991	0	0
6575	Stoked: The Rise and Fall of Gator	2002	3.8	199
6576	Juggernaut	1974	0	0
6577	Kickboxer 2: The Road Back	1991	0	0
6578	Kiss Me, Stupid	1964	3.4	784
6579	One, Two, Three	1961	4	1286
6580	Amores Possíveis	2001	0	0
6581	The Private Life of Sherlock Holmes	1970	3.5	1066
6582	Remo Williams: The Adventure Begins	1985	0	0
6583	The Blood of Heroes	1989	3.6	841
6584	What's Up, Tiger Lily?	1966	0	0
6585	White Lightning	1973	0	0
6586	American Wedding	2003	3.4	73646
6587	Gigli	2003	0	0
6588	And Now... Ladies and Gentlemen...	2002	3.3	642
6589	Boys Life 4: Four Play	2003	0	0
6590	I'll Be There	2003	3.3	685
6591	The Magdalene Sisters	2002	3.9	3422
6592	The Secret Lives of Dentists	2002	3.2	653
6593	Freaky Friday	2003	2.9	73112
6595	S.W.A.T.	2003	3.1	23455
6596	Le divorce	2003	2.5	3545
6597	Shura Yukihime	2001	3.3	1979
6598	Step Into Liquid	2003	4.1	1308
6599	Accattone	1961	4.1	471
6600	The Making of '...And God Spoke'	1993	0	0
6601	Big Trouble	2002	2.9	3337
6602	Brain Damage	1988	\N	\N
6603	La double vie de Véronique	1991	4.3	5676
6604	Uccellacci e uccellini	1966	4.1	399
6605	The Man in the Glass Booth	1975	4	91
6607	The Red Pony	1949	0	0
6608	Sex & the Other Man	1995	0	0
6609	Il vangelo secondo Matteo	1964	4.1	1125
6610	The Honeymoon Killers	1969	3.5	670
6611	Umberto D.	1952	4.3	1981
6612	My Brother's Keeper	2002	0	0
6613	The Day of the Dolphin	1973	3.1	307
6614	I Love You to Death	1990	3.3	2330
6615	Freddy vs. Jason	2003	2.9	31156
6616	Grind	2003	3.5	8588
6617	Open Range	2003	3.5	8881
6618	Siu lam juk kau	2001	3.7	17693
6619	Uptown Girls	2003	3.1	32370
6620	American Splendor	2003	3.7	9157
6622	Carnages	2002	3.7	239
6623	Passionada	2002	3.2	457
6624	Agent Cody Banks	2003	2.6	21724
6625	Camp Nowhere	1994	2.8	2929
6626	The Cemetery Club	1993	2.9	263
6627	Changing Habits	1997	0	0
6628	Hot Dog... The Movie	1984	0	0
6629	House of Wax	2005	2.8	39495
6630	The Inn of the Sixth Happiness	1958	0	0
6631	Man's Best Friend	1993	\N	\N
6633	Prince of Jutland	1994	0	0
6634	Remando al viento	1988	0	0
6635	The Rachel Papers	1989	0	0
6636	The Sure Thing	1985	3.5	2781
6637	Thrashin'	1986	0	0
6638	Valley Girl	1983	3.7	550
6639	Wait Until Dark	1967	0	0
6641	Code inconnu: Récit incomplet de divers voyages	2000	3.8	1347
6642	Showdown in Little Tokyo	1991	0	0
6643	Tôkyô monogatari	1953	4.4	3458
6644	Le rayon vert	1986	4.1	525
6645	THX 1138	1971	3.6	7990
6646	Beyond the Valley of the Dolls	1970	0	0
6647	The Business of Fancydancing	2002	3.6	262
6648	Chunhyangdyun	2000	3.6	318
6649	Tunes of Glory	1960	0	0
6650	Kind Hearts and Coronets	1949	4.3	2828
6651	Ash Wednesday	2002	3.1	670
6652	Joe Kidd	1972	3.2	1890
6653	The Keep	1983	0	0
6654	Kaitei gunkan	1963	0	0
6655	Chikyû Bôeigun	1957	0	0
6656	Attack of the Puppet People	1958	0	0
6657	The Beast from 20,000 Fathoms	1953	0	0
6658	Enchanted	2007	3.8	188655
6659	Tremors	1990	3	16973
6660	The Red Shoes	1948	4.2	2989
6661	Me & Isaac Newton	1999	3.2	135
6662	The Pink Panther	2006	3	52976
6663	The Pink Panther Strikes Again	1976	3.4	5835
6664	Commando	1985	3.1	18349
6665	Dracula	1931	3.6	8598
6666	Le charme discret de la bourgeoisie	1972	4.2	3780
6667	Waco: The Rules of Engagement	1997	3.8	380
6668	Wo de fu qin mu qin	1999	4.1	2770
6669	Ikiru	1952	4.5	5818
6670	Comic Book Villains	2002	0	0
6671	An Angel at My Table	1990	4	986
6672	War Photographer	2001	4.3	673
6673	¡Ay, Carmela!	1990	0	0
6674	Jang Aur Aman	2001	0	0
6675	Loin	2001	0	0
6676	Incident at Oglala	1992	4.1	260
6678	The Handmaid's Tale	1990	3	1026
6679	Revolution OS	2001	3.7	350
6680	Live Nude Girls Unite!	2000	3.8	355
6681	All the Little Animals	1998	3.8	1085
6682	Earth	2007	3.8	80150
6683	Man on Fire	2004	3.9	67139
6684	Morte a Venezia	1971	4	1986
6685	Marci X	2003	2.3	826
6686	The Medallion	2003	2.7	7847
6687	My Boss's Daughter	2003	2.5	6043
6688	Babí léto	2001	3.7	349
6689	The Battle of Shaker Heights	2003	3.2	1504
6690	Sin noticias de Dios	2001	3.5	1529
6691	Ask the Dust	2006	2.8	14077
6692	Stoked: The Rise and Fall of Gator	2002	3.8	199
6693	Venus Boyz	2002	3.4	203
6694	Tan de repente	2002	3.1	56
6695	Jeepers Creepers II	2003	2.8	17496
6696	Bollywood/Hollywood	2002	3.2	1101
6697	Civil Brand	2002	3.8	954
6698	Nola	2003	3.1	258
6699	Once Upon a Time in the Midlands	2002	3.1	886
6700	El otro lado de la cama	2002	3.5	1042
6701	Day Zero	2007	3.1	1008
6702	Dickie Roberts: Former Child Star	2003	2.8	8342
6703	"Law & Order: Special Victims Unit"	1999	\N	\N
6704	Home Room	2002	3.7	861
6705	Party Monster	2003	3.5	6775
6706	Taking Sides	2001	0	0
6707	Cabin Fever	2002	2.6	15690
6708	Matchstick Men	2003	3.3	14261
6709	Once Upon a Time in Mexico	2003	3.2	31247
6710	Dummy	2002	3.6	2069
6711	Lost in Translation	2003	3.6	84187
6712	Luster	2002	2.9	329
6713	Sennen joyû	2001	4.1	4498
6714	Chik yeung tin si	2002	3.9	2855
6715	Children of the Night	1991	0	0
6716	Daisy Miller	1974	0	0
6717	Erleuchtung garantiert	1999	3.9	316
6718	Gotcha!	1985	3	845
6719	Hard to Hold	1984	0	0
6720	Kuffs	1992	2.9	2235
6721	Wong Fei Hung	1991	3.8	4888
6722	Wong Fei Hung II: Nam yi dong ji keung	1992	3.8	3504
6723	Wong Fei Hung ji saam: Si wong jaang ba	1993	0	0
6724	Paper Moon	1973	4	3053
6725	Sgt. Pepper's Lonely Hearts Club Band	1978	2.9	1491
6726	En sång för Martin	2001	3.5	333
6727	Targets	1968	3.7	829
6728	The Ugly American	1963	0	0
6729	The Bostonians	1984	2.9	265
6730	Convoy	1978	3.6	2494
6731	Day of the Dead	1985	3.5	16164
6732	Hello, Dolly!	1969	0	0
6733	Je rentre à la maison	2001	3.4	322
6734	Memoirs of an Invisible Man	1992	2.6	2632
6735	La môme	2007	3.8	33
6736	See No Evil	2006	3.3	46137
6737	Super Sucker	2002	2.9	303
6738	Stazione Termini	1953	0	0
6739	At War with the Army	1950	0	0
6740	Bingo	1991	2.7	1322
6741	God Told Me To	1976	3.3	590
6742	I, Madman	1989	3	387
6743	The Jungle Book	1967	3.5	35715
6744	Once Bitten	1985	0	0
6745	The Shrimp on the Barbie	1990	0	0
6746	Squirm	1976	0	0
6747	The Adventures of Huck Finn	1993	2.9	2408
6748	The Brood	1979	3.5	2752
6749	The Prince and the Pauper	1990	0	0
6750	Anything Else	2003	2.9	4837
6751	Cold Creek Manor	2003	2.6	4032
6752	The Fighting Temptations	2003	3.2	5134
6753	Secondhand Lions	2003	3.7	13936
6754	Underworld	2003	3.6	101467
6755	BubbaHo-Tep	2002	3.6	14170
6756	Casa de los babys	2003	3.2	515
6757	Demonlover	2002	2.9	692
6759	Doctor Sleep	2002	3	925
6760	Where in the World Is Osama Bin Laden?	2008	3.3	2558
6761	Tibet: Cry of the Snow Lion	2002	4	721
6762	Yossi & Jagger	2002	3.7	822
6763	Duplex	2003	2.9	11260
6764	The Rundown	2003	3.3	18070
6765	Under the Tuscan Sun	2003	3.4	14219
6766	Camera Obscura	2000	3	37
6768	Luther	2003	3.7	2529
6769	Mambo italiano	2003	3.3	1531
6770	My Life Without Me	2003	0	0
6771	Dorm Daze 2	2006	0	0
6772	Être et avoir	2002	4.1	1542
6773	Les triplettes de Belleville	2003	0	0
6774	Videodrome	1983	3.6	9415
6775	Life and Debt	2001	4.1	552
6776	Lagaan: Once Upon a Time in India	2001	4.2	4800
6777	Judgment at Nuremberg	1961	4	2099
6778	Reise der Hoffnung	1990	4.2	163
6779	Same Time, Next Year	1978	0	0
6780	A Brief History of Time	1991	3.9	305
6781	Jakob, der Lügner	1975	0	0
6782	Leningrad Cowboys Go America	1989	0	0
6783	La règle du jeu	1939	4.3	2952
6784	The Song Remains the Same	1976	0	0
6785	Seven Brides for Seven Brothers	1954	0	0
6786	Kiss of the Spider Woman	1985	3.6	2040
6787	All the President's Men	1976	3.9	11562
6788	Angie	1994	2.7	642
6789	L'appartement	1996	0	0
6790	The Mists of Avalon	2001	3.7	4639
6791	Babettes gæstebud	1987	4.2	3211
6792	Sibirskiy tsiryulnik	1998	0	0
6793	Beethoven	1992	2.8	16534
6794	Beethoven's 2nd	1993	2.6	7881
6795	Black Moon Rising	1986	2.8	1020
6796	Boyz n the Hood	1991	3.7	22104
6797	Bugsy	1991	3.2	1987
6798	Bugsy Malone	1976	3.5	3796
6799	By the Sword	1991	3.6	301
6800	Cobra	1986	2.7	5821
6801	La comunidad	2000	0	0
6802	Consenting Adults	1992	2.8	822
6803	Phenomenon	1996	3	9166
6804	Crimewave	1985	\N	\N
6805	Crying Freeman	1995	0	0
6806	Shun liu Ni liu	2000	3.6	915
6807	The Meaning of Life	1983	0	0
6808	Where Eagles Dare	1968	3.8	5588
6809	Tightrope	1984	3.1	1687
6810	Sleeping with the Enemy	1991	3.2	11187
6811	PCU	1994	3.5	3192
6812	The Rookie	2002	3.3	10597
6813	The Ghost and Mr. Chicken	1966	0	0
6814	City Heat	1984	2.8	1089
6815	30 Days of Night	2007	3.3	146766
6816	Three O'Clock High	1987	3.4	1098
6817	White Hunter Black Heart	1990	3.2	1489
6818	Idi i smotri	1985	4.5	2288
6819	A Rage in Harlem	1991	3.2	878
6820	Ginger Snaps	2000	3.4	8664
6821	More American Graffiti	1979	0	0
6822	The Ballad of Little Jo	1993	3.1	555
6823	Under Suspicion	2000	3.2	1858
6824	Tais-toi!	2003	0	0
6825	The Reluctant Astronaut	1967	0	0
6826	The Shakiest Gun in the West	1968	0	0
6827	It's Pat	1994	2	1188
6828	Un dimanche à la campagne	1984	3.5	302
6829	The Gun in Betty Lou's Handbag	1992	0	0
6830	Sudden Fear	1952	0	0
6831	Nobody's Baby	2001	0	0
6832	Regarding Henry	1991	3.3	3801
6833	The Debut	2000	0	0
6834	Wilder Napalm	1993	3	367
6835	Contamination	1980	0	0
6836	The Amazing Transparent Man	1960	0	0
6837	Love Affair	1994	3.5	1260
6839	Try Seventeen	2002	0	0
6840	Kingdom Hospital	2004	\N	\N
6841	Article 99	1992	3.2	709
6842	Picture This	2008	0	0
6843	Eureka	2006	\N	\N
6844	Oleanna	1994	3.3	398
6845	Chattahoochee	1989	3.3	468
6846	Tough Guys Don't Dance	1987	3.3	251
6847	There Goes My Baby	1994	0	0
6848	Kingdom of the Spiders	1977	0	0
6849	Scrooge	1970	3.4	1834
6850	Leap of Faith	1992	2.7	1901
6851	Gas, Food Lodging	1992	3.5	533
6852	In Cold Blood	1967	3.8	2614
6853	Campus Man	1987	0	0
6854	The Bedford Incident	1965	0	0
6855	Les blessures assassines	2000	3.7	64
6856	Yankee Doodle Dandy	1942	3.8	1924
6857	Jûbê ninpûchô	1993	0	0
6858	Nóz w wodzie	1962	3.9	2383
6859	All That Money Can Buy	1941	0	0
6860	Mobsters	1991	3.1	2921
6861	Charlotte Sometimes	2002	3.5	200
6862	Out of Time	2003	0	0
6863	The School of Rock	2003	3.2	183700
6864	Concert for George	2003	4.3	31
6865	Lemony Snicket's A Series of Unfortunate Events	2004	3.2	60437
6866	9 Dead Gay Guys	2002	3.4	768
6867	The Station Agent	2003	3.9	7193
6868	Wonderland	2003	3.3	3666
6869	Ônibus 174	2002	3.9	1380
6870	Mystic River	2003	3.7	30024
6871	Good Boy!	2003	3	2701
6872	House of the Dead	2003	1.9	6777
6873	Intolerable Cruelty	2003	2.9	12106
6874	Kill Bill: Vol. 2	2004	3.8	162324
6875	Dopamine	2003	3.1	357
6876	La fleur du mal	2003	3.1	468
6877	Girls Will Be Girls	2003	3.6	1305
6879	Runaway Jury	2003	3.4	11578
6880	The Texas Chainsaw Massacre	2003	3.2	36030
6881	Pieces of April	2003	3.3	5487
6882	The Return	2006	2.9	26258
6883	Sylvia	2003	3.3	2530
6884	Veronica Guerin	2003	3.6	2866
6885	In the Cut	2003	2.7	3073
6886	Beyond Borders	2003	3.5	6426
6887	Radio	2003	3.6	23763
6888	Scary Movie 3	2003	3	92592
6889	Brother Bear	2003	3.3	23328
6890	Elephant	2003	3.6	15005
6891	Gypsy 83	2001	3.9	728
6892	The Singing Detective	2003	3	2164
6893	The Italian Job	2003	3.6	103062
6894	Impulse	2008	0	0
6895	Normal	2003	3.6	624
6896	Shoah	1985	4.6	400
6897	Unconditional Love	2002	3.5	739
6898	Super Sweet 16: The Movie	2007	0	0
6899	Alien from L.A.	1988	0	0
6900	Black Sunday	1977	0	0
6901	Men of Respect	1990	3.1	107
6902	Interstate 60: Episodes of the Road	2002	0	0
6903	Lipstick	1976	3	279
6905	Storyville	1992	2.7	221
6906	That Was Then... This Is Now	1985	0	0
6907	Holy Matrimony	1943	0	0
6908	Ye yan	2006	3.5	2288
6909	Gin gwai	2002	3.5	8843
6910	Kronos	1957	0	0
6911	The Jolson Story	1946	0	0
6912	You'll Never Get Rich	1941	0	0
6913	Frankenstein and the Monster from Hell	1974	0	0
6914	Preaching to the Perverted	1997	0	0
6915	Chicago Joe and the Showgirl	1990	2.9	170
6916	Quest for Camelot	1998	3.1	4042
6917	Promised Land	1996	\N	\N
6918	Aparajito	1956	4.3	811
6919	The Hired Hand	1971	3.4	491
6920	Le cercle rouge	1970	4.2	1875
6921	Czlowiek z marmuru	1977	0	0
6923	Sherlock Holmes and the Voice of Terror	1942	0	0
6924	Sherlock Holmes Faces Death	1943	0	0
6925	Sherlock Holmes in Washington	1943	0	0
6926	The Solid Gold Cadillac	1956	0	0
6927	The Human Stain	2003	3.1	3875
6928	Die, Mommie, Die!	2003	3.5	839
6929	Joe Dirt	2001	2.8	16165
6930	Girlhood	2003	3.5	176
6931	Mail Order Wife	2004	3.5	426
6932	Shattered Glass	2003	3.5	4409
6934	The Matrix Revolutions	2003	3.4	111917
6935	Chavez: Inside the Coup	2003	4.2	655
6936	Elf	2003	3.2	66072
6937	Anything But Love	1989	0	0
6938	Billabong Odyssey	2003	4.1	417
6939	Gloomy Sunday - Ein Lied von Liebe und Tod	1999	4.1	1350
6940	Dans ma peau	2002	3.6	899
6942	Love Actually	2003	3.1	191514
6944	Father of the Bride	1991	3.2	22336
6945	My Architect	2003	3.8	825
6946	Looney Tunes: Back in Action	2003	2.7	8974
6947	Master and Commander: The Far Side of the World	2003	3.3	17643
6948	Tupac: Resurrection	2003	4	2964
6949	The Big Empty	2003	3.1	888
6950	The Missing	2003	3	6895
6951	The Cat in the Hat	2003	2.5	15383
6952	Gothika	2003	3	23666
6953	21 Grams	2003	3.6	38037
6954	Les invasions barbares	2003	3.9	4434
6955	Blindness	2008	3.1	17761
6956	Lan se da men	2002	3.9	931
6957	Bad Santa	2003	3.2	17921
6958	The Haunted Mansion	2003	2.6	14063
6959	Timeline	2003	2.9	8959
6960	Marquis de Sade: Justine	1969	0	0
6961	Damage	1992	0	0
6962	OT: Our Town	2002	3.6	67
6963	The Devil's Playground	1976	0	0
6964	Dance with a Stranger	1985	3.4	510
6965	Journeys with George	2002	3.4	435
6966	Darkman	1990	2.9	9871
6967	Dead of Night	1945	0	0
6968	Death Machine	1994	0	0
6969	Le dernier combat	1983	0	0
6970	Desk Set	1957	3.9	1337
6971	Europa	1991	4	2055
6972	The Watermelon Woman	1996	3.2	237
6973	Final Analysis	1992	2.8	1422
6974	The Freshman	1990	3.1	2525
6975	Funny Games U.S.	2007	3.2	16153
6976	"Tales from the Crypt"	1989	0	0
6977	New Jack City	1991	0	0
6978	Slackers	2002	2.8	4294
6979	WarGames	1983	3.3	7636
6980	Mr. Hobbs Takes a Vacation	1962	0	0
6981	Ordet	1955	4.4	1138
6982	Jeux interdits	1952	0	0
6983	Jane Eyre	2006	\N	\N
6984	A Tale of Two Cities	1958	0	0
6985	La passion de Jeanne d'Arc	1928	4.4	3362
6986	Ben-Hur	1959	3.7	25817
6987	Das Cabinet des Dr. Caligari.	1920	4.1	6812
6988	Broken Blossoms or The Yellow Man and the Girl	1919	3.7	970
6989	Gorky Park	1983	3.3	824
6990	The Great Train Robbery	1903	0	0
6991	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	0	0
6992	Guarding Tess	1994	3	2875
6993	Hannah and Her Sisters	1986	3.9	7548
6994	The Hard Way	1991	3	2056
6995	Hercules in New York	1969	0	0
6996	Highlander II: The Quickening	1991	2.6	7551
6997	Hoffa	1992	3.3	2678
6998	House of Cards	1993	\N	\N
6999	HouseSitter	1992	2.7	3753
7000	Hudson Hawk	1991	2.9	6827
7001	Invasion of the Body Snatchers	1956	3.6	3820
7002	Mindwalk	1990	0	0
7003	Kafka	1991	0	0
7004	Kindergarten Cop	1990	3	22205
7005	King Ralph	1991	2.4	1885
7006	Knight Moves	1992	2.9	884
7007	The Last Boy Scout	1991	3.3	11177
7008	Ultimo tango a Parigi	1972	3.6	6478
7009	Lorenzo's Oil	1992	3.5	2829
7010	L'amant	1992	3.8	2726
7011	The Matador	2008	3.4	113
